name,catalog,class,significance,cat_name,var_flag,streak_src_flag,pileup_flag,ra,dec,offset,missing,sat_src_flag,extent_flag,conf_flag,cat_ra,cat_dec
2CXO J203831.5+422016,SPICY,YSO,3.5384615384613722,114560,0,0,0,309.63155959469134,42.33779024703245,0.4358242130584405,0.3076923076923077,0,0,0,309.6317180000001,42.33782100000001
2CXO J104727.2-602502,SPICY,YSO,2.7777777777777874,8546,0,0,0,161.86374417885997,-60.41745002878945,0.43643795134307134,0.2923076923076923,0,0,0,161.863925,-60.417368
2CXO J053502.6-044929,SKIFF,STAR,15.285652777421882,Haro 4-336                 ,0,0,0,83.76104031816988,-4.824892712505201,0.4366084635013113,0.35384615384615387,0,0,0,83.761125,-4.8248056
2CXO J023237.3+613219,SKIFF,STAR,3.5151515151515866,IC 1805 139                ,0,0,0,38.15571041854804,61.53878692281173,0.4366595334558396,0.35384615384615387,0,0,0,38.155875,61.5386944
2CXO J214010.3+580859,SKIFF,STAR,5.562318331686886,[NSW2012] 404              ,0,0,0,325.0431245834528,58.14993973399476,0.4366962648642299,0.46153846153846156,0,0,0,325.04333330000014,58.14988889999999
2CXO J071828.6-245831,SKIFF,STAR,8.085733867380267,Cl* NGC 2362 D 13          ,0,0,0,109.61929267406003,-24.97546228540381,0.4367456473000806,0.4153846153846154,0,0,0,109.61941670000002,-24.9754167
2CXO J064101.9+095004,SKIFF,STAR,2.1578947368420582,ESO-HA 465                 ,0,0,0,100.25809325786665,9.834509869905393,0.4369217284424851,0.36923076923076925,0,0,0,100.2580833,9.8343889
2CXO J084019.1-401549,SKIFF,STAR,3.454545454545455,HD 74067                   ,0,0,0,130.0797464861225,-40.263817222571454,0.4372862297028212,0.36923076923076925,0,0,0,130.079875,-40.2638889
2CXO J045529.3-662311,SKIFF,STAR,3.1578947368421293,Sk-66 16                   ,0,0,0,73.872376239409,-66.38662027719673,0.4376766934134392,0.4,0,0,0,73.8725417,-66.38672220000001
2CXO J095756.7+024840,VERONCAT,AGN,7.562807532490723,COSM J09579+0248 ,0,0,0,149.4866224851211,2.8113062556611363,0.4376940180247797,0.2,0,0,0,149.4867,2.8114
2CXO J064042.4+093220,SKIFF,STAR,21.84589200783917,Cl* NGC 2264 RMS 2822      ,1,0,0,100.17675638895793,9.539022357054213,0.4377710668449139,0.24615384615384617,0,0,0,100.176875,9.5390556
2CXO J111126.0-603928,SKIFF,STAR,3.636363636363986,[J80] 1-168                ,0,0,0,167.85849572445258,-60.65789373850033,0.4377788781538075,0.4153846153846154,0,0,0,167.8586667,-60.6578056
2CXO J104455.9-594447,SPICY,YSO,3.2,8180,0,0,0,161.23330229732892,-59.746644494651505,0.4379660619243638,0.4153846153846154,0,0,0,161.23308,-59.746692
2CXO J123023.9+413840,simbad,HMXB,2.6315789473685243,CXOU J123024.0+413840              ,1,0,0,187.5997196237769,41.644655622866075,0.43808185709818775,0.4,0,0,0,187.59958333333333,41.64472222222222
2CXO J104307.3-592433,SPICY,YSO,3.411764705882596,7866,0,0,0,160.78080037386033,-59.40938386971164,0.4381490849919964,0.38461538461538464,0,0,0,160.780679,-59.40927900000001
2CXO J064057.8+095109,SKIFF,STAR,3.282051282051357,Cl* NGC 2264 DS 243        ,0,0,0,100.24109279124548,9.852580414135907,0.43832190535769183,0.36923076923076925,0,0,0,100.241,9.8525
2CXO J155604.9+243235,VERONCAT,AGN,7.215223251871469,SDSS J15560+2432 ,1,0,0,239.0204803209993,24.54319741032418,0.4383597442293477,0.2923076923076923,0,0,0,239.0204,24.5431
2CXO J203858.1+421756,SPICY,YSO,3.5294117647057552,114706,1,0,0,309.7420904124708,42.299034917602356,0.43836157068355935,0.3076923076923077,0,0,0,309.742071,42.298914
2CXO J170212.5-300122,SKIFF,STAR,5.463369387207239,HD 153711                  ,0,0,0,255.55238992555192,-30.02293196153377,0.4384364850869564,0.3076923076923077,0,0,0,255.55225,-30.0229444
2CXO J233130.1+001632,VERONCAT,AGN,4.424242424242549,SDSS J23315+0016 ,0,0,0,352.8755216640802,0.2758057881664109,0.4384810093603984,0.3076923076923077,0,0,0,352.8754,0.2758
2CXO J103808.7+472735,VERONCAT,AGN,3.6363636363637686,SDSS J10381+4727 ,0,0,0,159.53628897924,47.45980596359192,0.4386605054045329,0.26153846153846155,0,0,0,159.5362,47.4597
2CXO J103807.0-584440,SPICY,YSO,5.6145633402572335,7594,1,0,0,159.52923487010867,-58.74461514949346,0.4387372161183512,0.4153846153846154,0,0,0,159.529047,-58.744542
2CXO J064903.6-044233,SKIFF,STAR,3.085714285714313,CoRoT 110829025            ,0,0,0,102.26529671321902,-4.709190246281747,0.43876038547368296,0.4307692307692308,0,0,0,102.2654167,-4.7091667
2CXO J053513.6-044258,SKIFF,STAR,9.90374729055624,Haro 4-347                 ,0,0,0,83.80697809682259,-4.716367777449527,0.4388298077630304,0.3384615384615385,0,0,0,83.8070833,-4.7163056
2CXO J021847.9+570402,SKIFF,STAR,2.8181818181818596,[SHM2002] 28               ,0,0,0,34.69996392606697,57.0672409404142,0.4392108620177703,0.3230769230769231,0,0,0,34.69975,57.06727779999999
2CXO J114102.3-262745,VERONCAT,AGN,4.4864864864864336,X 16             ,0,0,0,175.2599893990215,-26.462621675220245,0.4393611504565257,0.36923076923076925,0,0,0,175.26,-26.4625
2CXO J203205.4+405950,SPICY,YSO,11.230718085664703,111894,1,0,0,308.0226940714938,40.99727902807799,0.4395838030565178,0.2153846153846154,0,0,0,308.022835,40.997339000000004
2CXO J203338.9+412353,SPICY,YSO,2.1538461538462053,112718,0,0,0,308.41239145104765,41.398302114504006,0.43969974595060995,0.4153846153846154,0,0,0,308.412233,41.398274
2CXO J170355.2+514936,VERONCAT,AGN,5.64983146441709,CXO J17039+5149A ,0,0,0,255.98010392770001,51.82680390100681,0.4397473373629169,0.38461538461538464,0,0,0,255.98,51.8267
2CXO J133431.2+374953,VERONCAT,AGN,5.2571428571430765,Q 1332+3805      ,0,0,0,203.6301520025592,37.83142289196902,0.4399830836990313,0.24615384615384617,0,0,0,203.63,37.8314
2CXO J182538.9-144505,SKIFF,STAR,12.570862514413221,LS IV -14 57               ,1,0,0,276.4121254898224,-14.751468051881375,0.44012417476247706,0.3076923076923077,0,0,0,276.4120833,-14.751583300000002
2CXO J034437.7+321217,SKIFF,STAR,15.274366346584197,Cl* IC 348 LRL 154         ,1,0,0,56.15733857607188,32.20498709463073,0.44025338363785743,0.24615384615384617,0,0,0,56.1574583,32.2050556
2CXO J180417.8-241746,SPICY,YSO,4.210526315789432,72534,0,0,0,271.07436781040656,-24.29632702862518,0.4402550046667725,0.3384615384615385,0,0,0,271.0745,-24.296348000000002
2CXO J125507.3+085239,VERONCAT,AGN,8.33915998736405,SDSS J12551+0852 ,0,0,0,193.78051628916316,8.877541904792693,0.4402774959953639,0.2923076923076923,0,0,0,193.7804,8.8775
2CXO J053531.6-051657,SKIFF,STAR,26.595976624547557,[H97b] 871                 ,1,0,0,83.88178666759535,-5.282711101201756,0.4402853971057768,0.26153846153846155,0,0,0,83.88179170000002,-5.2828333
2CXO J180428.2-242538,SPICY,YSO,4.32432432432489,72648,0,0,0,271.1176352601191,-24.42722262466491,0.4403278160562967,0.4307692307692308,0,0,0,271.117703,-24.42711700000001
2CXO J123636.7+621156,VERONCAT,AGN,16.19603710376886,CXOH J12366+6211 ,0,0,0,189.15312885387414,62.19895975297278,0.4403707235212229,0.18461538461538463,0,0,0,189.1529,62.1989
2CXO J110659.1-771854,SKIFF,STAR,2.8333333333333255,Sz 16                      ,0,0,0,166.7462799780743,-77.31500640008555,0.4403852229571741,0.4307692307692308,0,0,0,166.746125,-77.31488890000001
2CXO J111502.9-611223,SPICY,YSO,9.763799803093546,10002,0,0,0,168.7622304869831,-61.20646318950789,0.4404170048340128,0.35384615384615387,0,0,0,168.76224299999996,-61.206341
2CXO J112105.5+531107,simbad,HMXB,3.4117647058824008,CXO J112105.5+531108               ,0,0,0,170.27313429476303,53.185478792322684,0.44057537842231376,0.5230769230769231,0,0,0,170.27295833333332,53.18541666666666
2CXO J073707.1+653556,simbad,HMXB,6.145178003585517,CXOU J073707.1+653556              ,0,0,0,114.27971797774765,65.59905762213685,0.440683974837704,0.35384615384615387,0,0,0,114.27958333333332,65.59916666666666
2CXO J101651.4+732408,ULXRBCAT,ULX,2.270270270270159,NGC 3147 ULX1        ,0,0,0,154.2143903926128,73.40236259732502,0.4408481110340736,0.5538461538461539,0,0,0,154.214583,73.402472
2CXO J171537.7-395625,SKIFF,STAR,5.411764705882459,LS 3996                    ,0,0,0,258.90736006451357,-39.94039972179321,0.440850162923474,0.16923076923076924,0,0,0,258.907375,-39.9402778
2CXO J043242.7+255231,SKIFF,STAR,16.85718340184048,UZ Tau W b                 ,0,0,0,68.17832905098135,25.875455076498863,0.4408550663105675,0.3076923076923077,0,0,0,68.1784583,25.8754167
2CXO J162714.9-260248,opencv,CV,16.040773909165516,NGC6144-CX01,0,0,0,246.8124795084049,-26.046901918860225,0.4409053145169966,0.46153846153846156,0,0,0,246.812375,-26.046980555555557
2CXO J133749.0+375356,VERONCAT,AGN,13.542219177867976,SDSS J13378+3753 ,0,0,0,204.45444487714784,37.89889578207867,0.4409260424433585,0.24615384615384617,0,0,0,204.4546,37.8989
2CXO J071829.0-245431,SKIFF,STAR,5.352941176470325,Cl* NGC 2362 D 14          ,0,0,0,109.62086513344582,-24.908715564051107,0.44100405637157386,0.35384615384615387,0,0,0,109.62100000000001,-24.9087222
2CXO J103633.5+282821,VERONCAT,AGN,6.553351519603658,FIRST J10365+2828,0,0,0,159.13971654167256,28.472567170669908,0.4410106031638122,0.27692307692307694,0,0,0,159.1396,28.4725
2CXO J033518.1-150616,VERONCAT,AGN,9.873450587098,1AXG J033516-1505,0,0,0,53.825749688578355,-15.104512492974276,0.4411143461297879,0.35384615384615387,0,0,0,53.8258,-15.1044
2CXO J071847.9-245711,SKIFF,STAR,3.9393939393940736,Cl* NGC 2362 D 95          ,0,0,0,109.69961472943895,-24.95330404292389,0.4415515088301613,0.36923076923076925,0,0,0,109.69975,-24.9533056
2CXO J092636.3+305504,VERONCAT,AGN,12.748445794205768,PSS J0926+3055   ,0,0,0,141.65137265157585,30.917994238370447,0.4419401912662143,0.12307692307692308,0,0,0,141.6513,30.9181
2CXO J013858.4-454629,SKIFF,STAR,24.00989997567391,HD 10210                   ,1,0,0,24.74351846933115,-45.77493228568926,0.44209377772626135,0.4153846153846154,0,0,0,24.743375,-45.7748611
2CXO J074720.4+385539,VERONCAT,AGN,9.392179017081693,SDSS J07473+3855 ,0,0,0,116.83508026442246,38.9276057883686,0.4422297254326993,0.2923076923076923,0,0,0,116.835,38.9275
2CXO J064043.4+092840,SKIFF,STAR,21.17681538657667,Cl* NGC 2264 DS 117        ,1,0,0,100.18083920867115,9.477991662750824,0.4424349842280999,0.16923076923076924,0,0,0,100.1809583,9.4780278
2CXO J181850.2-134531,SPICY,YSO,3.9999999999997806,80832,0,0,0,274.70943854294615,-13.758802812208991,0.4424901464887864,0.35384615384615387,0,0,0,274.70932999999997,-13.758866000000001
2CXO J034436.9+320833,SKIFF,STAR,2.108108108108178,Cl* IC 348 LRL 149         ,0,0,0,56.154126990022796,32.142710395269056,0.4424986113601857,0.4153846153846154,0,0,0,56.154125,32.1428333
2CXO J111206.3-611435,SPICY,YSO,2.5000000000000093,9840,0,0,0,168.02639718746332,-61.24317758093694,0.4426417815271319,0.4307692307692308,0,0,0,168.026236,-61.243272999999995
2CXO J101812.0+412421,simbad,ULX,13.141468805997546,[SST2011] J101812.05+412420.7      ,0,0,0,154.55019784138074,41.40587271767113,0.4426910306118497,0.5230769230769231,0,0,0,154.55020833333333,41.40575
2CXO J174033.5-534703,SKIFF,STAR,6.325379370158624,NGC 6397 602               ,0,0,0,265.13967581178434,-53.784232516750144,0.4426941545235884,0.4,0,0,0,265.1395,-53.7841667
2CXO J104510.5-594512,SPICY,YSO,4.062499999999839,8232,0,0,0,161.29410824403533,-59.753394896320295,0.4427206226085996,0.35384615384615387,0,0,0,161.29423500000001,-59.7535
2CXO J182016.3-160225,SPICY,YSO,11.874978508831402,81841,1,0,0,275.0679872741082,-16.04033343666213,0.44279324250960017,0.27692307692307694,0,0,0,275.068104,-16.040283
2CXO J064055.2+093959,SKIFF,STAR,20.53900498616247,Cl* NGC 2264 DS 214        ,1,0,0,100.2303785541,9.666444991246417,0.4428681792366487,0.23076923076923078,0,0,0,100.2305,9.6664167
2CXO J102741.3+003003,SKIFF,STAR,11.113326444001384,AG+00 1386                 ,0,0,0,156.92240585399745,0.501016323141711,0.4430006320514807,0.24615384615384617,0,0,0,156.9224167,0.5011389
2CXO J071854.3-245500,SKIFF,STAR,6.642890865742237,Cl* NGC 2362 D 124         ,0,0,0,109.72646400885723,-24.916742433483247,0.44306602689925895,0.4153846153846154,0,0,0,109.7265,-24.9168611
2CXO J053501.3-051820,SKIFF,STAR,11.117165194395367,[H97b] 207                 ,0,0,0,83.7554229289373,-5.305820477635368,0.4430764786454529,0.2153846153846154,0,0,0,83.7555,-5.3059167
2CXO J042923.7+243300,SKIFF,STAR,6.866258257573008,Haro 6-10                  ,0,0,0,67.34889365705608,24.55009352747169,0.4432486024865272,0.35384615384615387,0,0,0,67.3489167,24.5499722
2CXO J123527.7+121338,VERONCAT,AGN,19.387046462345353,WDM  8           ,1,0,0,188.86570559719075,12.22741834866085,0.4435322230804565,0.06153846153846154,0,0,0,188.8658,12.2275
2CXO J064055.3+095216,SKIFF,STAR,3.7575757575760402,ESO-HA 437                 ,0,0,0,100.230571887359,9.871163646267163,0.4435569302437558,0.3384615384615385,0,0,0,100.2306667,9.8710833
2CXO J223730.1+585755,SPICY,YSO,2.722222222222224,116954,0,0,0,339.37557527170964,58.96535565844772,0.4437051226210785,0.2923076923076923,0,0,0,339.37547,58.965244999999996
2CXO J105641.3-033853,VERONCAT,AGN,7.150872986928296,CXOMP J10566-0338,0,0,0,164.17215766613185,-3.6482090161553766,0.4437858507709457,0.5384615384615384,0,0,0,164.1721,-3.6481
2CXO J182002.7-134823,SPICY,YSO,10.642069613756117,81710,1,0,0,275.01138165590044,-13.806556699477339,0.4439526065035201,0.3384615384615385,0,0,0,275.011262,-13.806598000000001
2CXO J203510.5+422022,SKIFF,STAR,3.0555555555554537,LS III +42 17              ,0,0,0,308.79409026747624,42.33963104652017,0.4440041228055512,0.38461538461538464,0,0,0,308.79425,42.3396667
2CXO J100013.7+021221,VERONCAT,AGN,3.3529411764703987,COSM J10002+0212 ,0,0,0,150.05718646101678,2.2058881095885274,0.44424251407198895,0.16923076923076924,0,0,0,150.0571,2.2058
2CXO J163614.1+661410,simbad,ULX,10.01189974356376,[SRW2012] Src. 9                   ,0,0,0,249.05897600017283,66.23619439720757,0.44428239906703343,0.4,0,0,0,249.05875,66.2361111111111
2CXO J093348.3+313335,VERONCAT,AGN,2.6976744186046755,SDSS J09338+3133 ,0,0,0,143.45161709968238,31.55980122915891,0.4443806106506616,0.3384615384615385,0,0,0,143.4517,31.5597
2CXO J133955.3-313833,simbad,HMXB,5.428571428571359,CXOU J133955.3-313833              ,0,0,0,204.98073168614533,-31.64268565500764,0.4445173973567659,0.35384615384615387,0,0,0,204.980875,-31.64266666666667
